id,question,answer,question_answer_id,bot_id
11575,さようなら,さようなら。また質問があったらご質問くださいね。,18334,13
11576,こんばんは,こんばんは！何か質問はございますか？,18335,13
11577,こんばんわ,こんばんは！,18336,13
11578,おはようございます,おはようございます！,18337,13
11579,おはよう,おはようございます！何か質問はございますか？,18338,13
11580,お疲れ様です,お疲れ様です！,18339,13
11581,またね,またお困りの時はいつでも質問してくださいね,18340,13
11582,お世話になります,こちらこそ、お世話になっております！,18341,13
11583,お世話になりました,ご利用有難うございました！,18342,13
11584,質問があります,"下記のテキストボックスに入力して下さい。
お答えします。",18343,13
11585,おやすみなさい,おやすみなさい,18344,13
11586,はじめまして,はじめまして！ご利用いただき有難うございます。,18345,13
11587,あけましておめでとう,"明けましておめでとうございます。
本年も宜しくお願い致します。",18346,13
11588,メリークリスマス,メリークリスマス！,18347,13
11589,サンキュー,"どういたしまして！
またのご利用をお待ちしています！",18348,13
11590,サンキュウ,"どういたしまして！
またのご利用をお待ちしています！",18349,13
11591,ごきげんよう,ごきげんよう！,18350,13
11592,バイバイ,"Bye-Bye！
また利用して下さいね",18351,13
11593,こんにちわ,こんにちは！何か質問はございますか,18354,13
11594,国内出張で天候の影響で新幹線が遅延し、一部払い戻しをされた。その場合の精算方法は？,国内出張で天候不良等による新幹線の遅延払い戻しの精算については、通常金額から払い戻しされた金額を差し引いた分を実費精算下さい。,18575,13
11595,国内出張で、JR特急券はどうやって精算したら良いですか？,国内出張のJR特急券の精算方法については、通常の乗車券+特急券で交通費として申請し、台紙に特急券を添付下さい。,18576,13
11596,宿泊を伴う国内出張の日当はいくらになりますか？,宿泊を伴う国内出張の場合の日当は一律2600円です。,18577,13
11597,出向中ですが国内出張旅費の精算はどのようにしたら良いですか？,"出向者の国内出張旅費精算については、出向先負担の場合、出向先での申請を行って下さい。TTCでの申請は不要です。
TTC負担の場合には、TWINSの旅費精算もしくは帰属部署の方に立替精算依頼書を作成頂き申請下さい。",18578,13
11598,"急な辞令で異動となったが、社宅の手配が間に合わず月中での移動となった。
それまでは実家からの通勤になるのだが通勤費はどうしたら良いですか？","急な人事異動に伴い、社宅手配が間に合わない場合の通勤費については、毎月10日までに通勤費の申請をあげていただくのですが、実家からもしくは社宅からのどちらかをご自身で選択し、ご都合の良い方でご申請下さい。申請頂いたルートで1ヶ月分の通勤費を支給します。
なお、日割り計算は行っておりません。",18579,13
11599,急な辞令で異動となったが、社宅の手配が間に合わず引越しの為に複数回往復する事になった。その場合の交通費は赴任旅費ですか？,"急な人事異動に伴い、社宅手配が間に合わない場合に複数回往復するときの赴任旅費は、片道1回分のみの精算となります。
それ以上に掛かった交通費については、上長承認を得た上で、国内旅費としてSAPの立替金精算依頼書を作成し、精算して下さい。",18580,13
11600,国内での宿泊費が規定より安いのですが申請はどうしたら良いですか？,国内出張に伴う宿泊費の精算については、規定の金額で申請し、実際の領収書を台紙に添付下さい。,18581,13
11601,休日に出張した際、日当は出ますか？,"休日に国内出張した場合の日当については、休日であっても出張に行かれている期間は日当（2,600円）支給となります。",18582,13
11602,国内出張の間に休日がある場合、働いていなくても日当は出ますか？,国内出張期間中に休日がある場合は、出発日から帰着日までの間に含まれる休日は日当支給対象です。,18583,13
11603,国内出張でコンサルタントの交通費を負担する場合は通常の勘定科目で良いですか？,国内出張でのコンサルタントの交通費については、勘定科目を9231支払手数料で計上し、TOSへご提出下さい。,18584,13
11604,"出向解除となったが、出張として1ヶ月延長して出向先に勤務することになった。
この場合の交通費（通勤費）はどう精算したら良いですか？",出向解除後も引き続き出張として１ヶ月延長して出向先に勤務する場合の交通費（通勤費）は、出向中と同じままで、出張が終わり次第、拠点に応じて通勤費申告で変更して下さい。但し、出張での勤務になるので日当のみTWINSで精算して下さい。,18585,13
11605,赴任旅費精算したいのですが、赴任旅費精算書と領収書を提出すれば良いですか？,"赴任旅費を精算する場合は、赴任旅費精算書に領収書を添付し、SAP立替金精算依頼書とセットでご提出下さい。
立替金精算依頼書の作成方法については赴任旅費精算書右上をご覧ください。",18586,13
